통계년월,행정동,연령,인구수_계,인구수_남,인구수_여,총인구수,고령인구수,고령인구비율,복지시설_수,국내노인여가시설_수,복지시설밀도,노인여가시설밀도,is_elderly,연도,월
2023-01-01,조운동,20세 ~ 29세,349,184,165,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,0,2023,1
2023-01-01,조운동,30세 ~ 39세,267,145,122,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,0,2023,1
2023-01-01,조운동,40세 ~ 49세,307,169,138,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,0,2023,1
2023-01-01,조운동,50세 ~ 59세,407,218,189,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,0,2023,1
2023-01-01,조운동,60세 ~ 69세,523,260,263,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,1,2023,1
2023-01-01,조운동,70세 ~ 79세,303,129,174,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,1,2023,1
2023-01-01,조운동,80세 ~ 89세,223,73,150,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,1,2023,1
2023-01-01,조운동,90세 ~ 99세,35,3,32,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,1,2023,1
2023-01-01,조운동,0,2591,1279,1312,5181,1084,0.2092260181432156,5.0,9.0,0.9650646593321752,0.8302583025830259,0,2023,1
2023-01-01,퇴계동,0세 ~ 9세,3815,1950,1865,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,10세 ~ 19세,5435,2777,2658,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,20세 ~ 29세,6071,3205,2866,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,30세 ~ 39세,5701,2819,2882,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,40세 ~ 49세,7846,3628,4218,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,50세 ~ 59세,8207,3928,4279,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,퇴계동,60세 ~ 69세,6272,2945,3327,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,1,2023,1
2023-01-01,퇴계동,70세 ~ 79세,2703,1165,1538,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,1,2023,1
2023-01-01,퇴계동,80세 ~ 89세,1652,597,1055,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,1,2023,1
2023-01-01,퇴계동,90세 ~ 99세,254,66,188,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,1,2023,1
2023-01-01,퇴계동,0,47961,23082,24879,95917,10881,0.1134418299154477,24.0,63.0,0.2502163328711281,0.5789909015715468,0,2023,1
2023-01-01,효자1동,0세 ~ 9세,273,129,144,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,10세 ~ 19세,362,196,166,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,20세 ~ 29세,486,261,225,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,30세 ~ 39세,431,238,193,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,40세 ~ 49세,634,325,309,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,50세 ~ 59세,703,368,335,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자1동,60세 ~ 69세,706,348,358,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,1,2023,1
2023-01-01,효자1동,70세 ~ 79세,379,151,228,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,1,2023,1
2023-01-01,효자1동,80세 ~ 89세,259,109,150,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,1,2023,1
2023-01-01,효자1동,90세 ~ 99세,36,16,20,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,1,2023,1
2023-01-01,효자1동,0,4270,2141,2129,8539,1380,0.1616114299098255,1.0,5.0,0.1171097318187141,0.3623188405797101,0,2023,1
2023-01-01,효자2동,0세 ~ 9세,317,155,162,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,10세 ~ 19세,604,308,296,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,20세 ~ 29세,3054,1768,1286,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,30세 ~ 39세,1288,784,504,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,40세 ~ 49세,1270,719,551,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,50세 ~ 59세,1688,935,753,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자2동,60세 ~ 69세,1746,849,897,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,1,2023,1
2023-01-01,효자2동,70세 ~ 79세,1099,471,628,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,1,2023,1
2023-01-01,효자2동,80세 ~ 89세,733,275,458,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,1,2023,1
2023-01-01,효자2동,90세 ~ 99세,90,22,68,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,1,2023,1
2023-01-01,효자2동,0,11892,6287,5605,23781,3668,0.154240780454985,1.0,14.0,0.0420503763508683,0.381679389312977,0,2023,1
2023-01-01,효자3동,0세 ~ 9세,125,62,63,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,10세 ~ 19세,211,105,106,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,20세 ~ 29세,977,478,499,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,30세 ~ 39세,576,318,258,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,40세 ~ 49세,459,270,189,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,50세 ~ 59세,618,320,298,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,효자3동,60세 ~ 69세,674,313,361,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,1,2023,1
2023-01-01,효자3동,70세 ~ 79세,384,171,213,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,1,2023,1
2023-01-01,효자3동,80세 ~ 89세,273,112,161,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,1,2023,1
2023-01-01,효자3동,90세 ~ 99세,36,10,26,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,1,2023,1
2023-01-01,효자3동,0,4335,2159,2176,8668,1367,0.1577065066912782,3.0,16.0,0.3461005999077065,1.1704462326261889,0,2023,1
2023-01-01,후평1동,0세 ~ 9세,410,215,195,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,10세 ~ 19세,759,393,366,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,20세 ~ 29세,1755,929,826,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,30세 ~ 39세,1212,701,511,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,40세 ~ 49세,1375,686,689,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,50세 ~ 59세,1813,942,871,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평1동,60세 ~ 69세,1962,938,1024,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,1,2023,1
2023-01-01,후평1동,70세 ~ 79세,1045,470,575,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,1,2023,1
2023-01-01,후평1동,80세 ~ 89세,701,255,446,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,1,2023,1
2023-01-01,후평1동,90세 ~ 99세,90,19,71,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,1,2023,1
2023-01-01,후평1동,0,11125,5549,5576,22247,3798,0.1707196475929338,1.0,19.0,0.0449498808828156,0.5002632964718273,0,2023,1
2023-01-01,후평2동,0세 ~ 9세,1091,537,554,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,10세 ~ 19세,1369,709,660,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,20세 ~ 29세,2077,1036,1041,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,30세 ~ 39세,2026,1013,1013,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,40세 ~ 49세,2016,953,1063,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,50세 ~ 59세,2242,1076,1166,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평2동,60세 ~ 69세,1805,815,990,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,1,2023,1
2023-01-01,후평2동,70세 ~ 79세,921,375,546,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,1,2023,1
2023-01-01,후평2동,80세 ~ 89세,617,213,404,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,1,2023,1
2023-01-01,후평2동,90세 ~ 99세,92,28,64,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,1,2023,1
2023-01-01,후평2동,0,14261,6755,7506,28517,3435,0.1204544657572675,2.0,8.0,0.0701336045166041,0.2328966521106259,0,2023,1
2023-01-01,후평3동,0세 ~ 9세,1522,776,746,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,10세 ~ 19세,1829,925,904,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,20세 ~ 29세,2475,1265,1210,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,30세 ~ 39세,2537,1302,1235,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,40세 ~ 49세,2857,1351,1506,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,50세 ~ 59세,3362,1614,1748,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-01-01,후평3동,60세 ~ 69세,3060,1414,1646,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,1,2023,1
2023-01-01,후평3동,70세 ~ 79세,1516,641,875,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,1,2023,1
2023-01-01,후평3동,80세 ~ 89세,947,298,649,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,1,2023,1
2023-01-01,후평3동,90세 ~ 99세,124,28,96,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,1,2023,1
2023-01-01,후평3동,0,20233,9617,10616,40462,5647,0.139563046809352,3.0,14.0,0.0741436409470614,0.2479192491588454,0,2023,1
2023-02-01,강남동,0세 ~ 9세,2315,1178,1137,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,10세 ~ 19세,2229,1198,1031,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,20세 ~ 29세,3011,1550,1461,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,30세 ~ 39세,3703,1826,1877,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,40세 ~ 49세,3979,1921,2058,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,50세 ~ 59세,4222,2005,2217,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,강남동,60세 ~ 69세,3657,1702,1955,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,1,2023,2
2023-02-01,강남동,70세 ~ 79세,1623,775,848,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,1,2023,2
2023-02-01,강남동,80세 ~ 89세,828,327,501,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,1,2023,2
2023-02-01,강남동,90세 ~ 99세,121,29,92,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,1,2023,2
2023-02-01,강남동,0,25697,12513,13184,51385,6229,0.1212221465408193,0.0,0.0,0.0,0.0,0,2023,2
2023-02-01,교동,0세 ~ 9세,95,55,40,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,10세 ~ 19세,163,84,79,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,20세 ~ 29세,982,559,423,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,30세 ~ 39세,0,229,175,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,40세 ~ 49세,335,177,158,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,50세 ~ 59세,463,243,220,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,교동,60세 ~ 69세,529,252,277,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,1,2023,2
2023-02-01,교동,70세 ~ 79세,358,172,186,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,1,2023,2
2023-02-01,교동,80세 ~ 89세,206,69,137,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,1,2023,2
2023-02-01,교동,90세 ~ 99세,26,10,16,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,1,2023,2
2023-02-01,교동,0,3561,1850,1711,6718,1119,0.1665674307829711,0.0,3.0,0.0,0.2680965147453083,0,2023,2
2023-02-01,근화동,0세 ~ 9세,839,430,409,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,10세 ~ 19세,655,360,295,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,20세 ~ 29세,1029,503,526,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,30세 ~ 39세,1528,817,711,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,40세 ~ 49세,1092,578,514,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,50세 ~ 59세,1143,628,515,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,근화동,60세 ~ 69세,1152,580,572,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,1,2023,2
2023-02-01,근화동,70세 ~ 79세,621,232,389,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,1,2023,2
2023-02-01,근화동,80세 ~ 89세,458,161,297,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,1,2023,2
2023-02-01,근화동,90세 ~ 99세,59,18,41,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,1,2023,2
2023-02-01,근화동,0,8579,4310,4269,17155,2290,0.1334887787816963,16.0,32.0,0.9326726901777908,1.3973799126637554,0,2023,2
2023-02-01,남면,0세 ~ 9세,19,14,5,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,10세 ~ 19세,27,20,7,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,20세 ~ 29세,45,24,21,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,30세 ~ 39세,54,33,21,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,40세 ~ 49세,83,46,37,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,50세 ~ 59세,188,115,73,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남면,60세 ~ 69세,314,164,150,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,1,2023,2
2023-02-01,남면,70세 ~ 79세,184,102,82,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,1,2023,2
2023-02-01,남면,80세 ~ 89세,131,56,75,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,1,2023,2
2023-02-01,남면,90세 ~ 99세,29,9,20,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,1,2023,2
2023-02-01,남면,0,1074,583,491,2148,658,0.3063314711359404,2.0,16.0,0.931098696461825,2.43161094224924,0,2023,2
2023-02-01,남산면,0세 ~ 9세,68,41,27,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,10세 ~ 19세,126,72,54,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,20세 ~ 29세,199,113,86,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,30세 ~ 39세,214,130,84,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,40세 ~ 49세,322,191,131,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,50세 ~ 59세,596,325,271,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,남산면,60세 ~ 69세,944,502,442,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,1,2023,2
2023-02-01,남산면,70세 ~ 79세,525,268,257,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,1,2023,2
2023-02-01,남산면,80세 ~ 89세,314,120,194,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,1,2023,2
2023-02-01,남산면,90세 ~ 99세,53,14,39,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,1,2023,2
2023-02-01,남산면,0,3362,1776,1586,6723,1836,0.2730923694779116,3.0,36.0,0.4462293618920124,1.96078431372549,0,2023,2
2023-02-01,동내면,0세 ~ 9세,1110,589,521,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,10세 ~ 19세,1620,807,813,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,20세 ~ 29세,2025,1045,980,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,30세 ~ 39세,2111,1119,992,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,40세 ~ 49세,2710,1345,1365,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,50세 ~ 59세,2790,1428,1362,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동내면,60세 ~ 69세,2553,1269,1284,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,1,2023,2
2023-02-01,동내면,70세 ~ 79세,1119,511,608,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,1,2023,2
2023-02-01,동내면,80세 ~ 89세,688,263,425,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,1,2023,2
2023-02-01,동내면,90세 ~ 99세,117,28,89,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,1,2023,2
2023-02-01,동내면,0,16846,8405,8441,33689,4477,0.1328920419127905,18.0,37.0,0.5342990293567633,0.8264462809917356,0,2023,2
2023-02-01,동면,0세 ~ 9세,1714,893,821,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,10세 ~ 19세,2520,1321,1199,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,20세 ~ 29세,1903,1029,874,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,30세 ~ 39세,2025,956,1069,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,40세 ~ 49세,3494,1690,1804,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,50세 ~ 59세,3055,1580,1475,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,0,2023,2
2023-02-01,동면,60세 ~ 69세,2817,1382,1435,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,1,2023,2
2023-02-01,동면,70세 ~ 79세,1090,494,596,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,1,2023,2
2023-02-01,동면,80세 ~ 89세,606,207,399,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,1,2023,2
2023-02-01,동면,90세 ~ 99세,125,21,104,38702,4638,0.1198387680223244,15.0,48.0,0.3875768694124334,1.034928848641656,1,2023,2
